Timestamp_Local,Epoch_Time_s,Packet_Type,Seq,Valid,Calibrated,SpO2_%,HR_BPM,PI_%,Ratio_R,HR_Time_BPM,HR_FFT_BPM,Motion_State,Battery_%,Battery_mV,Raw_Hex
2026-09-08 09:15:10.187,1788830110.187,SpO2,103827,1,0,93.85,95.8,0.14,0.7029,95.8,45.6,Still,,,A5 01 01 00 93 95 01 00 A9 24 BE 03 0E 00 75 1B BE 03 C8 01
2026-09-08 09:15:11.327,1788830111.327,SpO2,103902,1,0,91.76,90.2,0.16,0.7605,90.2,90.3,Still,,,A5 01 01 00 DE 95 01 00 D8 23 86 03 10 00 B5 1D 86 03 87 03
2026-09-08 09:15:12.467,1788830112.467,SpO2,103977,1,0,90.98,82.3,0.17,0.7809,82.3,318.8,Still,,,A5 01 01 00 29 96 01 00 8A 23 37 03 11 00 81 1E 37 03 74 0C
2026-09-08 09:15:13.248,1788830113.249,SpO2,104052,1,0,87.10,71.5,0.22,0.8772,71.5,32.0,Still,,,A5 01 01 00 74 96 01 00 06 22 CB 02 16 00 44 22 CB 02 40 01
2026-09-08 09:15:14.417,1788830114.418,SpO2,104127,1,0,81.75,51.0,0.27,0.9908,51.0,32.5,Still,,,A5 01 01 00 BF 96 01 00 EF 1F FE 01 1B 00 B4 26 FE 01 45 01
2026-09-08 09:15:15.168,1788830115.169,SpO2,104202,1,0,81.86,50.0,0.30,0.9886,50.0,31.4,Still,,,A5 01 01 00 0A 97 01 00 FA 1F F4 01 1E 00 9E 26 F4 01 3A 01
2026-09-08 09:15:16.367,1788830116.368,SpO2,104277,1,0,81.71,36.8,0.31,0.9915,36.8,22.9,Still,,,A5 01 01 00 55 97 01 00 EB 1F 70 01 1F 00 BB 26 70 01 E5 00
2026-09-08 09:15:17.507,1788830117.508,SpO2,104352,1,0,81.73,43.5,0.32,0.9911,43.5,38.2,Still,,,A5 01 01 00 A0 97 01 00 ED 1F B3 01 20 00 B7 26 B3 01 7E 01
2026-09-08 09:15:18.258,1788830118.258,SpO2,104427,1,0,80.37,43.6,0.29,1.0168,43.6,41.7,Still,,,A5 01 01 00 EB 97 01 00 65 1F B4 01 1D 00 B8 27 B4 01 A1 01
2026-09-08 09:15:19.427,1788830119.428,SpO2,104502,1,0,80.14,48.0,0.21,1.0209,48.0,43.0,Still,,,A5 01 01 00 36 98 01 00 4E 1F E0 01 15 00 E1 27 E0 01 AE 01
2026-09-08 09:15:20.207,1788830120.208,SpO2,104577,1,0,80.38,43.6,0.06,1.0166,43.6,41.4,Still,,,A5 01 01 00 81 98 01 00 66 1F B4 01 06 00 B6 27 B4 01 9E 01
2026-09-08 09:15:21.348,1788830121.348,SpO2,104652,1,0,80.87,43.6,0.03,1.0079,43.6,43.9,Still,,,A5 01 01 00 CC 98 01 00 97 1F B4 01 03 00 5F 27 B4 01 B7 01
2026-09-08 09:15:22.512,1788830122.512,SpO2,104727,1,0,81.25,48.7,0.03,1.0007,48.7,41.9,Still,,,A5 01 01 00 17 99 01 00 BD 1F E7 01 03 00 17 27 E7 01 A3 01
2026-09-08 09:15:23.298,1788830123.298,SpO2,104802,1,0,81.31,48.9,0.03,0.9996,48.9,40.8,Still,,,A5 01 01 00 62 99 01 00 C3 1F E9 01 03 00 0C 27 E9 01 98 01
2026-09-08 09:15:24.432,1788830124.433,SpO2,104877,1,0,81.21,52.8,0.03,1.0014,52.8,39.7,Still,,,A5 01 01 00 AD 99 01 00 B9 1F 10 02 03 00 1E 27 10 02 8D 01
2026-09-08 09:15:25.217,1788830125.217,SpO2,104952,1,0,82.40,49.7,0.04,0.9776,49.7,41.3,Still,,,A5 01 01 00 F8 99 01 00 30 20 F1 01 04 00 30 26 F1 01 9D 01
2026-09-08 09:15:26.386,1788830126.387,SpO2,105027,1,0,82.62,56.0,0.09,0.9732,56.0,51.6,Still,,,A5 01 01 00 43 9A 01 00 46 20 30 02 09 00 04 26 30 02 04 02
2026-09-08 09:15:27.138,1788830127.138,SpO2,105102,1,0,82.32,59.0,0.09,0.9792,59.0,25.8,Still,,,A5 01 01 00 8E 9A 01 00 28 20 4E 02 09 00 40 26 4E 02 02 01
2026-09-08 09:15:28.308,1788830128.308,SpO2,105177,1,0,82.03,56.6,0.09,0.9852,56.6,27.8,Still,,,A5 01 01 00 D9 9A 01 00 0B 20 36 02 09 00 7C 26 36 02 16 01
2026-09-08 09:15:29.478,1788830129.479,SpO2,105252,1,0,81.86,53.3,0.09,0.9886,53.3,24.7,Still,,,A5 01 01 00 24 9B 01 00 FA 1F 15 02 09 00 9E 26 15 02 F7 00
2026-09-08 09:15:30.227,1788830130.227,SpO2,105327,1,0,81.41,52.7,0.13,0.9975,52.7,47.3,Still,,,A5 01 01 00 6F 9B 01 00 CD 1F 0F 02 0D 00 F7 26 0F 02 D9 01
2026-09-08 09:15:31.428,1788830131.428,SpO2,105402,1,0,81.34,56.0,0.19,0.9989,56.0,40.4,Still,,,A5 01 01 00 BA 9B 01 00 C6 1F 30 02 13 00 05 27 30 02 94 01
2026-09-08 09:15:32.177,1788830132.178,SpO2,105477,1,0,80.94,46.6,0.22,1.0067,46.6,40.7,Still,,,A5 01 01 00 05 9C 01 00 9E 1F D2 01 16 00 53 27 D2 01 97 01
2026-09-08 09:15:33.317,1788830133.318,SpO2,105552,1,0,80.81,46.9,0.23,1.0090,46.9,38.5,Still,,,A5 01 01 00 50 9C 01 00 91 1F D5 01 17 00 6A 27 D5 01 81 01
2026-09-08 09:15:34.487,1788830134.488,SpO2,105627,1,0,80.27,42.6,0.23,1.0186,42.6,51.1,Still,,,A5 01 01 00 9B 9C 01 00 5B 1F AA 01 17 00 CA 27 AA 01 FF 01
2026-09-08 09:15:35.268,1788830135.268,SpO2,105702,1,0,91.50,87.2,0.22,0.7673,87.2,75.4,Still,,,A5 01 01 00 E6 9C 01 00 BE 23 68 03 16 00 F9 1D 68 03 F2 02
2026-09-08 09:15:36.437,1788830136.438,SpO2,105777,1,0,81.33,46.4,0.19,0.9992,46.4,3.3,Still,,,A5 01 01 00 31 9D 01 00 C5 1F D0 01 13 00 08 27 D0 01 21 00
2026-09-08 09:15:37.188,1788830137.189,SpO2,105852,1,0,82.09,50.3,0.14,0.9841,50.3,33.7,Still,,,A5 01 01 00 7C 9D 01 00 11 20 F7 01 0E 00 71 26 F7 01 51 01
2026-09-08 09:15:37.247,1788830137.248,Battery,105852,1,,,,,,,,,51,3693,A5 02 01 33 6D 0E 7C 9D 01 00 00 73 00 00 00 00 62 01 00 00
2026-09-08 09:15:38.327,1788830138.328,SpO2,105927,1,0,92.42,97.2,0.02,0.7427,97.2,31.8,Still,,,A5 01 01 00 C7 9D 01 00 1A 24 CC 03 02 00 03 1D CC 03 3E 01
2026-09-08 09:15:39.107,1788830139.108,SpO2,106002,1,0,88.28,91.2,0.01,0.8490,91.2,24.1,Still,,,A5 01 01 00 12 9E 01 00 7C 22 90 03 01 00 2A 21 90 03 F1 00
2026-09-08 09:15:40.277,1788830140.277,SpO2,106077,1,0,92.02,95.4,0.01,0.7539,95.4,26.9,Still,,,A5 01 01 00 5D 9E 01 00 F2 23 BA 03 01 00 73 1D BA 03 0D 01
2026-09-08 09:15:41.417,1788830141.418,SpO2,106152,1,0,85.45,75.9,0.00,0.9134,75.9,32.1,Still,,,A5 01 01 00 A8 9E 01 00 61 21 F7 02 00 00 AE 23 F7 02 41 01
2026-09-08 09:15:42.198,1788830142.198,SpO2,106227,1,0,82.68,70.6,0.00,0.9720,70.6,35.7,Still,,,A5 01 01 00 F3 9E 01 00 4C 20 C2 02 00 00 F8 25 C2 02 65 01
2026-09-08 09:15:43.367,1788830143.368,SpO2,106302,1,0,81.71,65.6,0.00,0.9917,65.6,53.4,Still,,,A5 01 01 00 3E 9F 01 00 EB 1F 90 02 00 00 BD 26 90 02 16 02
2026-09-08 09:15:44.117,1788830144.118,SpO2,106377,1,0,87.74,89.9,0.01,0.8619,89.9,42.1,Still,,,A5 01 01 00 89 9F 01 00 46 22 83 03 01 00 AB 21 83 03 A5 01
2026-09-08 09:15:45.288,1788830145.289,SpO2,106452,1,0,81.57,78.1,0.01,0.9943,78.1,41.4,Still,,,A5 01 01 00 D4 9F 01 00 DD 1F 0D 03 01 00 D7 26 0D 03 9E 01
2026-09-08 09:15:46.457,1788830146.458,SpO2,106527,1,0,82.59,83.4,0.01,0.9738,83.4,42.1,Still,,,A5 01 01 00 1F A0 01 00 43 20 42 03 01 00 0A 26 42 03 A5 01
2026-09-08 09:15:47.207,1788830147.208,SpO2,106602,1,0,83.98,81.8,0.01,0.9474,81.8,42.7,Still,,,A5 01 01 00 6A A0 01 00 CE 20 32 03 01 00 02 25 32 03 AB 01
2026-09-08 09:15:48.408,1788830148.408,SpO2,106677,1,0,85.14,64.5,0.01,0.9198,64.5,40.9,Still,,,A5 01 01 00 B5 A0 01 00 42 21 85 02 01 00 EE 23 85 02 99 01
2026-09-08 09:15:49.158,1788830149.159,SpO2,106752,1,0,83.34,64.4,0.01,0.9591,64.4,33.3,Still,,,A5 01 01 00 00 A1 01 00 8E 20 84 02 01 00 77 25 84 02 4D 01
2026-09-08 09:15:50.298,1788830150.298,SpO2,106827,1,0,83.55,64.5,0.01,0.9552,64.5,30.3,Still,,,A5 01 01 00 4B A1 01 00 A3 20 85 02 01 00 50 25 85 02 2F 01
2026-09-08 09:15:51.468,1788830151.468,SpO2,106902,1,0,84.87,63.3,0.01,0.9258,63.3,0.0,Still,,,A5 01 01 00 96 A1 01 00 27 21 79 02 01 00 2A 24 79 02 00 00
2026-09-08 09:15:52.248,1788830152.248,SpO2,106977,1,0,84.02,65.6,0.01,0.9465,65.6,44.9,Still,,,A5 01 01 00 E1 A1 01 00 D2 20 90 02 01 00 F9 24 90 02 C1 01
2026-09-08 09:15:53.389,1788830153.389,SpO2,107052,1,0,81.74,69.4,0.01,0.9910,69.4,44.3,Still,,,A5 01 01 00 2C A2 01 00 EE 1F B6 02 01 00 B6 26 B6 02 BB 01
2026-09-08 09:15:54.168,1788830154.169,SpO2,107127,1,0,79.45,67.1,0.01,1.0342,67.1,58.0,Still,,,A5 01 01 00 77 A2 01 00 09 1F 9F 02 01 00 66 28 9F 02 44 02
2026-09-08 09:15:55.338,1788830155.338,SpO2,107202,1,0,80.68,85.7,0.01,1.0114,85.7,38.5,Still,,,A5 01 01 00 C2 A2 01 00 84 1F 59 03 01 00 82 27 59 03 81 01
2026-09-08 09:15:56.087,1788830156.088,SpO2,107277,1,0,80.98,107.2,0.01,1.0060,107.2,34.7,Still,,,A5 01 01 00 0D A3 01 00 A2 1F 30 04 01 00 4C 27 30 04 5B 01
2026-09-08 09:15:57.258,1788830157.258,SpO2,107352,1,0,79.96,83.4,0.01,1.0241,83.4,38.9,Still,,,A5 01 01 00 58 A3 01 00 3C 1F 42 03 01 00 01 28 42 03 85 01
2026-09-08 09:15:58.458,1788830158.459,SpO2,107427,1,0,84.29,108.4,0.01,0.9400,108.4,42.6,Still,,,A5 01 01 00 A3 A3 01 00 ED 20 3C 04 01 00 B8 24 3C 04 AA 01
2026-09-08 09:15:59.178,1788830159.178,SpO2,107502,1,0,84.32,100.0,0.01,0.9392,100.0,42.1,Still,,,A5 01 01 00 EE A3 01 00 F0 20 E8 03 01 00 B0 24 E8 03 A5 01
2026-09-08 09:16:00.347,1788830160.348,SpO2,107577,1,0,86.18,89.2,0.01,0.8982,89.2,39.6,Still,,,A5 01 01 00 39 A4 01 00 AA 21 7C 03 01 00 16 23 7C 03 8C 01
2026-09-08 09:16:01.128,1788830161.128,SpO2,107652,1,0,84.91,92.7,0.01,0.9249,92.7,29.4,Still,,,A5 01 01 00 84 A4 01 00 2B 21 9F 03 01 00 21 24 9F 03 26 01
2026-09-08 09:16:02.268,1788830162.268,SpO2,107727,1,0,86.98,87.1,0.01,0.8798,87.1,30.3,Still,,,A5 01 01 00 CF A4 01 00 FA 21 67 03 01 00 5E 22 67 03 2F 01
2026-09-08 09:16:03.468,1788830163.469,SpO2,107802,1,0,84.70,70.7,0.00,0.9299,70.7,49.0,Still,,,A5 01 01 00 1A A5 01 00 16 21 C3 02 00 00 53 24 C3 02 EA 01
2026-09-08 09:16:04.217,1788830164.218,SpO2,107877,1,0,83.14,74.2,0.00,0.9627,74.2,59.0,Still,,,A5 01 01 00 65 A5 01 00 7A 20 E6 02 00 00 9B 25 E6 02 4E 02
2026-09-08 09:16:05.358,1788830165.359,SpO2,107952,1,0,82.68,64.5,0.00,0.9719,64.5,59.8,Still,,,A5 01 01 00 B0 A5 01 00 4C 20 85 02 00 00 F7 25 85 02 56 02
2026-09-08 09:16:06.138,1788830166.138,SpO2,108027,1,0,82.46,69.4,0.00,0.9765,69.4,62.1,Still,,,A5 01 01 00 FB A5 01 00 36 20 B6 02 00 00 25 26 B6 02 6D 02
2026-09-08 09:16:07.307,1788830167.308,SpO2,108102,1,0,83.21,73.2,0.00,0.9614,73.2,41.4,Still,,,A5 01 01 00 46 A6 01 00 81 20 DC 02 00 00 8E 25 DC 02 9E 01
2026-09-08 09:16:07.398,1788830167.398,Battery,108102,1,,,,,,,,,51,3693,A5 02 01 33 6D 0E 46 A6 01 00 00 73 00 00 00 00 62 01 00 00
2026-09-08 09:16:08.058,1788830168.058,SpO2,108177,1,0,85.04,73.8,0.00,0.9218,73.8,38.8,Still,,,A5 01 01 00 91 A6 01 00 38 21 E2 02 00 00 02 24 E2 02 84 01
2026-09-08 09:16:09.227,1788830169.228,SpO2,108252,1,0,86.01,81.1,0.00,0.9018,81.1,31.5,Still,,,A5 01 01 00 DC A6 01 00 99 21 2B 03 00 00 3A 23 2B 03 3B 01
2026-09-08 09:16:10.367,1788830170.368,SpO2,108327,1,0,84.73,78.5,0.00,0.9293,78.5,25.7,Still,,,A5 01 01 00 27 A7 01 00 19 21 11 03 00 00 4D 24 11 03 01 01
2026-09-08 09:16:11.149,1788830171.149,SpO2,108402,1,0,86.01,74.2,0.00,0.9018,74.2,79.5,Still,,,A5 01 01 00 72 A7 01 00 99 21 E6 02 00 00 3A 23 E6 02 1B 03
2026-09-08 09:16:12.317,1788830172.318,SpO2,108477,1,0,85.15,77.6,0.00,0.9196,77.6,76.2,Still,,,A5 01 01 00 BD A7 01 00 43 21 08 03 00 00 EC 23 08 03 FA 02
2026-09-08 09:16:13.098,1788830173.098,SpO2,108552,1,0,86.48,75.0,0.00,0.8914,75.0,63.3,Still,,,A5 01 01 00 08 A8 01 00 C8 21 EE 02 00 00 D2 22 EE 02 79 02
2026-09-08 09:16:14.238,1788830174.238,SpO2,108627,1,0,86.40,75.0,0.00,0.8931,75.0,27.0,Still,,,A5 01 01 00 53 A8 01 00 C0 21 EE 02 00 00 E3 22 EE 02 0E 01
2026-09-08 09:16:15.408,1788830175.408,SpO2,108702,1,0,84.81,81.8,0.00,0.9273,81.8,27.7,Still,,,A5 01 01 00 9E A8 01 00 21 21 32 03 00 00 39 24 32 03 15 01
2026-09-08 09:16:16.158,1788830176.158,SpO2,108777,1,0,85.41,91.5,0.00,0.9142,91.5,16.4,Still,,,A5 01 01 00 E9 A8 01 00 5D 21 93 03 00 00 B6 23 93 03 A4 00
2026-09-08 09:16:17.328,1788830177.328,SpO2,108852,1,0,87.10,87.8,0.00,0.8770,87.8,9.7,Still,,,A5 01 01 00 34 A9 01 00 06 22 6E 03 00 00 42 22 6E 03 61 00
2026-09-08 09:16:18.107,1788830178.108,SpO2,108927,1,0,91.02,95.0,0.03,0.7798,95.0,42.1,Still,,,A5 01 01 00 7F A9 01 00 8E 23 B6 03 03 00 76 1E B6 03 A5 01
2026-09-08 09:16:19.248,1788830179.248,SpO2,109002,1,0,90.53,93.3,0.05,0.7928,93.3,39.2,Still,,,A5 01 01 00 CA A9 01 00 5D 23 A5 03 05 00 F8 1E A5 03 88 01
2026-09-08 09:16:20.418,1788830180.418,SpO2,109077,1,0,84.23,75.0,0.07,0.9415,75.0,44.2,Still,,,A5 01 01 00 15 AA 01 00 E7 20 EE 02 07 00 C7 24 EE 02 BA 01
2026-09-08 09:16:21.198,1788830181.199,SpO2,109152,1,0,82.76,69.4,0.06,0.9702,69.4,26.4,Still,,,A5 01 01 00 60 AA 01 00 54 20 B6 02 06 00 E6 25 B6 02 08 01
2026-09-08 09:16:22.337,1788830182.338,SpO2,109227,1,0,83.19,65.2,0.06,0.9617,65.2,35.2,Still,,,A5 01 01 00 AB AA 01 00 7F 20 8C 02 06 00 91 25 8C 02 60 01
2026-09-08 09:16:23.117,1788830183.118,SpO2,109302,1,0,81.87,59.7,0.06,0.9884,59.7,35.8,Still,,,A5 01 01 00 F6 AA 01 00 FB 1F 55 02 06 00 9C 26 55 02 66 01
2026-09-08 09:16:24.288,1788830184.289,SpO2,109377,1,0,80.73,73.6,0.05,1.0105,73.6,36.1,Still,,,A5 01 01 00 41 AB 01 00 89 1F E0 02 05 00 79 27 E0 02 69 01
2026-09-08 09:16:25.038,1788830185.038,SpO2,109452,1,0,80.73,73.6,0.04,1.0105,73.6,37.2,Still,,,A5 01 01 00 8C AB 01 00 89 1F E0 02 04 00 79 27 E0 02 74 01
2026-09-08 09:16:26.208,1788830186.209,SpO2,109527,1,0,86.33,80.7,0.03,0.8946,80.7,38.9,Still,,,A5 01 01 00 D7 AB 01 00 B9 21 27 03 03 00 F2 22 27 03 85 01
2026-09-08 09:16:27.377,1788830187.378,SpO2,109602,1,0,88.35,85.3,0.02,0.8474,85.3,39.7,Still,,,A5 01 01 00 22 AC 01 00 83 22 55 03 02 00 1A 21 55 03 8D 01
2026-09-08 09:16:28.128,1788830188.128,SpO2,109677,1,0,86.83,91.7,0.02,0.8832,91.7,27.0,Still,,,A5 01 01 00 6D AC 01 00 EB 21 95 03 02 00 80 22 95 03 0E 01
2026-09-08 09:16:29.298,1788830189.298,SpO2,109752,1,0,86.26,102.5,0.01,0.8962,102.5,26.8,Still,,,A5 01 01 00 B8 AC 01 00 B2 21 01 04 01 00 02 23 01 04 0C 01
2026-09-08 09:16:30.077,1788830190.078,SpO2,109827,1,0,85.87,102.3,0.01,0.9049,102.3,41.1,Still,,,A5 01 01 00 03 AD 01 00 8B 21 FF 03 01 00 59 23 FF 03 9B 01
2026-09-08 09:16:31.218,1788830191.219,SpO2,109902,1,0,86.98,109.6,0.00,0.8801,109.6,40.3,Still,,,A5 01 01 00 4E AD 01 00 FA 21 48 04 00 00 61 22 48 04 93 01
2026-09-08 09:16:32.387,1788830192.388,SpO2,109977,1,0,86.17,108.4,0.00,0.8983,108.4,30.5,Still,,,A5 01 01 00 99 AD 01 00 A9 21 3C 04 00 00 17 23 3C 04 31 01
2026-09-08 09:16:33.167,1788830193.168,SpO2,110052,1,0,81.90,109.6,0.00,0.9878,109.6,33.4,Still,,,A5 01 01 00 E4 AD 01 00 FE 1F 48 04 00 00 96 26 48 04 4E 01
2026-09-08 09:16:34.307,1788830194.308,SpO2,110127,1,0,82.87,103.5,0.00,0.9679,103.5,32.3,Still,,,A5 01 01 00 2F AE 01 00 5F 20 0B 04 00 00 CF 25 0B 04 43 01
2026-09-08 09:16:35.088,1788830195.088,SpO2,110202,1,0,85.54,112.3,0.00,0.9115,112.3,27.0,Still,,,A5 01 01 00 7A AE 01 00 6A 21 63 04 00 00 9B 23 63 04 0E 01
2026-09-08 09:16:36.258,1788830196.258,SpO2,110277,1,0,86.59,129.7,0.00,0.8887,129.7,25.3,Still,,,A5 01 01 00 C5 AE 01 00 D3 21 11 05 00 00 B7 22 11 05 FD 00
2026-09-08 09:16:37.008,1788830197.008,SpO2,110352,1,0,85.83,120.4,0.00,0.9056,120.4,18.5,Still,,,A5 01 01 00 10 AF 01 00 87 21 B4 04 00 00 60 23 B4 04 B9 00
2026-09-08 09:16:37.098,1788830197.099,Battery,110352,1,,,,,,,,,51,3693,A5 02 01 33 6D 0E 10 AF 01 00 00 73 00 00 00 00 62 01 00 00
2026-09-08 09:16:38.178,1788830198.178,SpO2,110427,1,0,82.26,102.9,0.00,0.9805,102.9,42.4,Still,,,A5 01 01 00 5B AF 01 00 22 20 05 04 00 00 4D 26 05 04 A8 01
2026-09-08 09:16:39.319,1788830199.319,SpO2,110502,1,0,86.06,96.8,0.00,0.9008,96.8,40.7,Still,,,A5 01 01 00 A6 AF 01 00 9E 21 C8 03 00 00 30 23 C8 03 97 01
2026-09-08 09:16:40.099,1788830200.099,SpO2,110577,1,0,88.87,83.4,0.01,0.8346,83.4,44.9,Still,,,A5 01 01 00 F1 AF 01 00 B7 22 42 03 01 00 9A 20 42 03 C1 01
2026-09-08 09:16:41.269,1788830201.270,SpO2,110652,1,0,86.83,88.3,0.02,0.8834,88.3,46.5,Still,,,A5 01 01 00 3C B0 01 00 EB 21 73 03 02 00 82 22 73 03 D1 01
2026-09-08 09:16:42.049,1788830202.049,SpO2,110727,1,0,86.58,84.6,0.10,0.8891,84.6,44.1,Still,,,A5 01 01 00 87 B0 01 00 D2 21 4E 03 0A 00 BB 22 4E 03 B9 01
2026-09-08 09:16:43.188,1788830203.189,SpO2,110802,1,0,76.49,67.4,0.22,1.0860,67.4,42.8,Still,,,A5 01 01 00 D2 B0 01 00 E1 1D A2 02 16 00 6C 2A A2 02 AC 01
2026-09-08 09:16:44.359,1788830204.359,SpO2,110877,1,0,81.09,61.5,0.32,1.0038,61.5,39.9,Still,,,A5 01 01 00 1D B1 01 00 AD 1F 67 02 20 00 36 27 67 02 8F 01
2026-09-08 09:16:45.108,1788830205.109,SpO2,110952,1,0,81.11,60.8,0.38,1.0035,60.8,35.5,Still,,,A5 01 01 00 68 B1 01 00 AF 1F 60 02 26 00 33 27 60 02 63 01
2026-09-08 09:16:46.279,1788830206.280,SpO2,111027,1,0,81.17,72.3,0.41,1.0022,72.3,29.4,Still,,,A5 01 01 00 B3 B1 01 00 B5 1F D3 02 29 00 26 27 D3 02 26 01
2026-09-08 09:16:47.058,1788830207.059,SpO2,111102,1,0,81.23,61.5,0.44,1.0011,61.5,20.5,Still,,,A5 01 01 00 FE B1 01 00 BB 1F 67 02 2C 00 1B 27 67 02 CD 00
2026-09-08 09:16:48.198,1788830208.199,SpO2,111177,1,0,81.23,61.5,0.43,1.0011,61.5,39.0,Still,,,A5 01 01 00 49 B2 01 00 BB 1F 67 02 2B 00 1B 27 67 02 86 01
2026-09-08 09:16:49.368,1788830209.369,SpO2,111252,1,0,81.24,55.9,0.42,1.0010,55.9,40.3,Still,,,A5 01 01 00 94 B2 01 00 BC 1F 2F 02 2A 00 1A 27 2F 02 93 01
2026-09-08 09:16:50.148,1788830210.148,SpO2,111327,1,0,81.27,47.3,0.41,1.0004,47.3,40.5,Still,,,A5 01 01 00 DF B2 01 00 BF 1F D9 01 29 00 14 27 D9 01 95 01
2026-09-08 09:16:51.288,1788830211.288,SpO2,111402,1,0,81.32,42.3,0.38,0.9994,42.3,9.7,Still,,,A5 01 01 00 2A B3 01 00 C4 1F A7 01 26 00 0A 27 A7 01 61 00
2026-09-08 09:16:52.068,1788830212.068,SpO2,111477,1,0,81.31,52.5,0.36,0.9996,52.5,16.2,Still,,,A5 01 01 00 75 B3 01 00 C3 1F 0D 02 24 00 0C 27 0D 02 A2 00
2026-09-08 09:16:53.238,1788830213.239,SpO2,111552,1,0,81.34,53.2,0.32,0.9990,53.2,16.1,Still,,,A5 01 01 00 C0 B3 01 00 C6 1F 14 02 20 00 06 27 14 02 A1 00
2026-09-08 09:16:53.988,1788830213.989,SpO2,111627,1,0,81.40,53.6,0.21,0.9977,53.6,32.8,Still,,,A5 01 01 00 0B B4 01 00 CC 1F 18 02 15 00 F9 26 18 02 48 01
2026-09-08 09:16:55.158,1788830215.158,SpO2,111702,1,0,81.18,54.2,0.06,1.0021,54.2,47.8,Still,,,A5 01 01 00 56 B4 01 00 B6 1F 1E 02 06 00 25 27 1E 02 DE 01
2026-09-08 09:16:56.328,1788830216.328,SpO2,111777,1,0,81.05,49.0,0.03,1.0046,49.0,46.4,Still,,,A5 01 01 00 A1 B4 01 00 A9 1F EA 01 03 00 3E 27 EA 01 D0 01
2026-09-08 09:16:57.079,1788830217.079,SpO2,111852,1,0,85.11,61.1,0.02,0.9204,61.1,45.2,Still,,,A5 01 01 00 EC B4 01 00 3F 21 63 02 02 00 F4 23 63 02 C4 01
2026-09-08 09:16:58.248,1788830218.249,SpO2,111927,1,0,85.03,59.7,0.07,0.9220,59.7,41.2,Still,,,A5 01 01 00 37 B5 01 00 37 21 55 02 07 00 04 24 55 02 9C 01
2026-09-08 09:16:59.055,1788830219.056,SpO2,112002,1,0,85.62,59.6,0.07,0.9100,59.6,39.1,Still,,,A5 01 01 00 82 B5 01 00 72 21 54 02 07 00 8C 23 54 02 87 01
2026-09-08 09:17:00.166,1788830220.166,SpO2,112077,1,0,86.57,53.6,0.07,0.8893,53.6,31.3,Still,,,A5 01 01 00 CD B5 01 00 D1 21 18 02 07 00 BD 22 18 02 39 01
2026-09-08 09:17:01.337,1788830221.337,SpO2,112152,1,0,77.61,49.7,0.08,1.0667,49.7,48.1,Still,,,A5 01 01 00 18 B6 01 00 51 1E F1 01 08 00 AB 29 F1 01 E1 01
2026-09-08 09:17:02.115,1788830222.116,SpO2,112227,1,0,78.65,50.6,0.08,1.0486,50.6,49.7,Still,,,A5 01 01 00 63 B6 01 00 B9 1E FA 01 08 00 F6 28 FA 01 F1 01
2026-09-08 09:17:03.260,1788830223.260,SpO2,112302,1,0,77.83,51.4,0.08,1.0627,51.4,50.7,Still,,,A5 01 01 00 AE B6 01 00 67 1E 02 02 08 00 83 29 02 02 FB 01
2026-09-08 09:17:04.039,1788830224.039,SpO2,112377,1,0,69.57,44.8,0.08,1.1941,44.8,52.4,Still,,,A5 01 01 00 F9 B6 01 00 2D 1B C0 01 08 00 A5 2E C0 01 0C 02
2026-09-08 09:17:05.178,1788830225.179,SpO2,112452,1,0,69.75,35.3,0.07,1.1913,35.3,45.5,Still,,,A5 01 01 00 44 B7 01 00 3F 1B 61 01 07 00 89 2E 61 01 C7 01
2026-09-08 09:17:05.956,1788830225.957,SpO2,112527,1,0,68.28,43.5,0.05,1.2120,43.5,47.7,Still,,,A5 01 01 00 8F B7 01 00 AC 1A B3 01 05 00 58 2F B3 01 DD 01
2026-09-08 09:17:07.129,1788830227.129,SpO2,112602,1,0,68.28,43.5,0.04,1.2120,43.5,31.8,Still,,,A5 01 01 00 DA B7 01 00 AC 1A B3 01 04 00 58 2F B3 01 3E 01
2026-09-08 09:17:07.189,1788830227.190,Battery,112602,1,,,,,,,,,51,3692,A5 02 01 33 6C 0E DA B7 01 00 00 73 00 00 00 00 62 01 00 00
2026-09-08 09:17:08.265,1788830228.265,SpO2,112677,1,0,74.51,48.4,0.02,1.1195,48.4,34.7,Still,,,A5 01 01 00 25 B8 01 00 1B 1D E4 01 02 00 BB 2B E4 01 5B 01
2026-09-08 09:17:09.042,1788830229.043,SpO2,112752,1,0,81.83,39.5,0.02,0.9892,39.5,35.2,Still,,,A5 01 01 00 70 B8 01 00 F7 1F 8B 01 02 00 A4 26 8B 01 60 01
2026-09-08 09:17:10.213,1788830230.213,SpO2,112827,1,0,84.70,50.4,0.03,0.9300,50.4,39.4,Still,,,A5 01 01 00 BB B8 01 00 16 21 F8 01 03 00 54 24 F8 01 8A 01
2026-09-08 09:17:10.998,1788830230.999,SpO2,112902,1,0,84.25,50.0,0.03,0.9410,50.0,41.4,Still,,,A5 01 01 00 06 B9 01 00 E9 20 F4 01 03 00 C2 24 F4 01 9E 01
2026-09-08 09:17:12.130,1788830232.130,SpO2,112977,1,0,83.56,50.9,0.04,0.9551,50.9,51.8,Still,,,A5 01 01 00 51 B9 01 00 A4 20 FD 01 04 00 4F 25 FD 01 06 02
